976667957890822144,2018-03-22 03:52:41,RT It s vs mutant monsters in this EXCLUSIVE RampageMovie poster by,0.0,0.0,0,88,TheRock
976667669444243456,2018-03-22 03:51:32,UNLEASH THE BEAST,0.0,0.0,0,0,TheRock
976667654248218625,2018-03-22 03:51:29,My man lookin like one of the assassins creed,0.0,0.0,1,0,TheRock
976667519699378176,2018-03-22 03:50:56,Um hey I think it s time to get back on the sexiest man alive list After watching Sisters an,0.05,0.0,0,0,TheRock
976667383254474754,2018-03-22 03:50:24,94 Best Wrestlemania of all time It s not even close,1.0,0.5,1,0,TheRock
976667210243440640,2018-03-22 03:49:43,Come hang out with and I for my birthday,0.0,0.0,1,0,TheRock
976666854038102017,2018-03-22 03:48:18,I m ready to see new launch tomorrow,0.16818181818181818,0.0,0,0,TheRock
976666765663993856,2018-03-22 03:47:57,THEN I WATCHED A COUPLE OF VIDEOS ON THE INTERNET ABOUT GYM MOTIVATIONS THAT HELP ME BRING BACK TO LIFTING AGAIN,0.0,0.0,0,0,TheRock
976666747112775681,2018-03-22 03:47:52,is about to do with his career what Dwayne Johnson did with his Notice how he managed to get,0.0,0.0,0,0,TheRock
976666484851269633,2018-03-22 03:46:50,WrestleMania X Seven Was The Best,1.0,0.5,1,0,TheRock
976666448809644034,2018-03-22 03:46:41,Just hit 225 pounds for 39 reps I will be at 50 reps by the end of the year Keep pushing goals,0.0,0.0,0,0,TheRock
976671331667255297,2018-03-22 04:06:05,5 Inspirational Quotations From Tom Hanks quotes tomhanks,0.5,0.0,0,0,tomhanks
976669868161425408,2018-03-22 04:00:16,Tom hanks Twitter is solely random missing items found on the street with witty captions Please everyone take a lo,-0.06666666666666665,-0.0,0,0,tomhanks
976669600170565632,2018-03-22 03:59:12,Orion,0.0,0.0,0,0,tomhanks
976667093839089666,2018-03-22 03:49:15,RT Orion,0.0,0.0,0,1,tomhanks
976666580158468096,2018-03-22 03:47:12,Orion,0.0,0.0,0,1,tomhanks
976664402287054848,2018-03-22 03:38:33,Orion,0.0,0.0,0,0,tomhanks
976661902314131457,2018-03-22 03:28:37,IT S A TRAP Run away,0.0,0.0,0,0,tomhanks
976660721915248640,2018-03-22 03:23:56,RT I have always loved and respected but this just puts my admiration over the top TheResistance agrees with you,0.6,94.2,0,157,tomhanks
